Calculated by ReFED based on data from various sources. See https://insights.refed.com/methodology for more information. Data last updated December 08 2025


year,sector,sub_sector,sub_sector_category,food_type,food_category,tons_surplus,tons_supply,us_dollars_surplus,tons_waste,tons_uneaten,tons_inedible_parts,tons_not_fit_for_human_consumption,tons_donations,tons_industrial_uses,tons_animal_feed,tons_anaerobic_digestion,tons_composting,tons_not_harvested,tons_incineration,tons_land_application,tons_landfill,tons_sewer,tons_dumping,surplus_upstream_100_year_mtco2e_footprint,surplus_downstream_100_year_mtco2e_footprint,surplus_total_100_year_mtco2e_footprint,surplus_upstream_100_year_mtch4_footprint,surplus_downstream_100_year_mtch4_footprint,surplus_total_100_year_mtch4_footprint,gallons_water_footprint,meals_wasted
2021,Retail,Not Applicable,Not Applicable,Ready-To-Drink Beverages,Coffee,14325.034296114722,821860.8316761147,73229835.86303814,10763.778171404716,10763.778171404718,0.0,8166.558801872042,3561.2561247100043,0.0,0.0,896.6929443998581,3343.4618018323968,0.0,729.5526555739615,217.7943228776076,5576.276446720893,0.0,0.0,18970.018751428404,1277.8710233659942,20247.8897747944,94.08927275358553,65.82412104340075,159.9133937969863,207025655.0574413,17939630.28567453
2021,Retail,Not Applicable,Not Applicable,Ready-To-Drink Beverages,Fruit And Vegetable Juice,199277.0552165392,11432992.26715654,310599684.9522506,149736.0475837299,149736.04758372993,0.0,113605.85640839682,49541.00763280926,0.0,0.0,12473.989639376747,46511.24795413951,0.0,10837.720312896636,3029.759678669756,76883.32999864727,0.0,0.0,263893.92137179617,17756.581123862583,281650.5024956587,1308.8857460456948,908.3427620386789,2217.2285080843735,2879955610.6690335,249560079.30621654
2021,Retail,Not Applicable,Not Applicable,Ready-To-Drink Beverages,Other Drinks,6561.446854263845,376445.60265426384,28973251.826683562,4930.247073957282,4930.247073957283,0.0,3740.6152371472754,1631.1997803065626,0.0,0.0,410.7217461160845,1531.4411448169853,0.0,411.33264765729007,99.75863548957734,2476.992899877345,0.0,0.0,8689.038175332355,583.0743626777795,9272.112538010133,43.096703991586914,29.32745244832907,72.42415643991599,94826148.75812103,8217078.456595472
2021,Retail,Not Applicable,Not Applicable,Ready-To-Drink Beverages,Shakes And Smoothies,7241.796629135964,415478.865699136,32602519.77208776,5441.4593966862285,5441.459396686229,0.0,4128.475840304121,1800.337232449735,0.0,0.0,453.30906774067034,1690.234725142804,0.0,391.45277141705134,110.10250730693102,2796.360325078772,0.0,0.0,9589.995738160294,645.3498148658974,10235.345553026193,47.565357553773865,33.0350065758215,80.60036412959536,104658576.02492937,9069098.99447705
2021,Retail,Not Applicable,Not Applicable,Ready-To-Drink Beverages,Sparkling Juice,2656.875750116639,152431.19622011663,8095616.738577247,1996.3666831147798,1996.36668311478,0.0,1514.6582963839946,660.5090670018591,0.0,0.0,166.31036896873835,620.1145769779481,0.0,145.73055298704398,40.39449002391101,1023.8166941571384,0.0,0.0,3518.3847911343532,236.7049892671002,3755.089780401454,17.450813865968396,12.097370379784117,29.548184245752513,38397216.45366753,3327277.8051913003
2021,Retail,Not Applicable,Not Applicable,Ready-To-Drink Beverages,Tea,73532.73538275632,4218745.575602756,82127629.38443145,55252.22736892588,55252.22736892589,0.0,41920.277114355544,18280.508013830433,0.0,0.0,4602.871004505924,17162.53426375227,0.0,4123.80180585894,1117.9737500781655,28245.04654473058,0.0,0.0,97376.19751689138,6548.510135616397,103924.70765250777,482.975569393358,333.84671044010776,816.8222798334658,1062696423.345352,92087045.61487648
2020,Farm,Not Applicable,Not Applicable,Dry Goods,Nuts And Seeds,174332.88055,6437787.88055,248201882.63371378,174332.88055,174332.88055,0.0,75814.97304954023,0.0,0.0,0.0,0.0,0.0,174332.88055,0.0,0.0,0.0,0.0,0.0,637162.8366870285,-32966.81413139692,604196.0225556316,1190.6055698662647,0.0,1190.6055698662647,97148942507.5538,290554800.9166667
2020,Farm,Not Applicable,Not Applicable,Dry Goods,"Pickles, Olives, And Pickled Vegetables",1896.23286752,77003.296,1612277.0387814,1829.4998392415675,1891.4431914496247,0.0,909.9053998835753,4.78967607037516,0.0,61.94335220805704,0.0,0.0,1803.296,0.0706197043906495,0.0,2.503789561197506,0.0,23.62942997597948,6917.605178343618,-377.1112573226868,6540.49392102093,12.92627061913402,0.0704328920125037,12.996703511146526,1055362369.1904228,3152405.319082708
2020,Farm,Not Applicable,Not Applicable,Produce,Apples,2893861.2695,7566289.244000001,1704418937.5,2279053.7107234797,2849734.258810911,289386.12695,1536799.7422250486,44127.010689089206,0.0,570680.5480874311,0.0,0.0,2037639.244,2584.727553589691,0.0,21133.15722850181,0.0,217696.58194138797,600655.0676149843,-75431.36810113103,525223.6995138533,2113.0338212713964,188.33481013025354,2301.3686314016495,91096084974.8329,4749557098.018185
2020,Farm,Not Applicable,Not Applicable,Produce,Apricots,12823.8898077813,40300.6107,13324255.375612602,10131.01357437774,12630.612128222081,897.672286544691,6790.094923903823,193.2776795592177,0.0,2499.5985538443438,0.0,0.0,9073.610700000001,3.0827955071516144,0.0,100.8022776747713,0.0,953.5178011958151,2662.0995204091846,-336.1587302227104,2325.9407901864747,9.36495274159682,0.9052620529164885,10.270214794513308,403720188.84765244,21051020.21370347
2020,Farm,Not Applicable,Not Applicable,Produce,Artichokes,4367.269375,43839.25,7278180.52,3179.989154986875,4283.914186356,2620.361625,2818.1844771733,83.35518864400001,0.0,1103.925031369125,0.0,0.0,2714.25,1.2014436044408192,0.0,42.59663759743418,0.0,421.941073785,903.8923172180314,-98.79228720214172,805.1000300158897,3.1797867695563022,0.3802659370181068,3.560052706574409,137211777.70154136,7139856.97726
2020,Farm,Not Applicable,Not Applicable,Produce,Asparagus,8933.308167664,36716.33315,22066392.925571926,7107.536066087768,8805.126483692075,4198.65319380208,4464.920469979626,128.18168397192437,0.0,1697.5904176043086,0.0,0.0,6391.33315,6.089623553538109,0.0,61.26205418271681,0.0,648.851238351512,1855.4536886018902,-237.91946688619566,1617.5342217156947,6.5272676602666415,0.5433908972949348,7.070658557561577,281339788.35303915,14675210.806153461
2020,Farm,Not Applicable,Not Applicable,Produce,Avocados,107489.398335888,282213.7104,222692821.3315484,84658.60363860377,105850.74782278709,35471.50145084304,57079.24280644075,1638.6505131009087,0.0,21192.144184183322,0.0,0.0,75693.71040000001,44.398932517969186,0.0,836.3614784167391,0.0,8084.1328276690565,22310.75527325728,-2802.154252741206,19508.601020516075,78.48661072267912,7.49689611045476,85.98350683313387,3383673517.2626734,176417913.03797847
2020,Farm,Not Applicable,Not Applicable,Produce,Bananas,1743.0218999999995,4557.3048,3155236.04,1372.7128425039,1716.4434503613595,627.4878839999999,925.6406431243452,26.57844963864,0.0,343.73060785746,0.0,0.0,1227.3048,2.604486362448033,0.0,11.681199351851967,0.0,131.1223567896,361.7847711752232,-45.43354764043645,316.35122353478675,1.2727162372068677,0.1032193364266737,1.3759355736335412,54868722.55725965,2860739.0839356
2020,Farm,Not Applicable,Not Applicable,Produce,Bell Peppers,167926.1575,784951.1575,187559589.9027618,167926.1575,167926.1575,30226.708125,68505.8539341426,0.0,0.0,0.0,0.0,0.0,167926.1575,0.0,0.0,0.0,0.0,0.0,35250.12700854732,-6512.747132067477,28737.37987647985,124.00579731879839,0.0,124.00579731879839,5326773251.254993,279876929.1666667
2020,Farm,Not Applicable,Not Applicable,Produce,Blackberries,8814.75,28939.75,13628370.000000002,8814.75,8814.75,352.5899999999999,3489.693971644471,0.0,0.0,0.0,0.0,0.0,8814.75,0.0,0.0,0.0,0.0,0.0,1850.3433989942423,-341.8659644039779,1508.4774345902647,6.509290262988826,0.0,6.509290262988826,279612034.33419806,14691250.0
2020,Farm,Not Applicable,Not Applicable,Produce,Blueberries,192478.89205,536992.34,509645118.64500004,171715.45190874345,190988.6232138803,9623.9446025,89410.69692887923,1490.26883611972,0.0,19273.171305136828,0.0,0.0,163562.34,103.62276815368092,0.0,697.3837808389691,0.0,7352.1053597508,40174.171492018126,-6222.08441785375,33952.087074164374,141.32800617376128,6.2012175046641484,147.5292236784254,6081972378.343896,318314372.0231338
2020,Farm,Not Applicable,Not Applicable,Produce,Broccoli,139796.596,1043396.5959999999,154314260.73901775,139796.596,139796.596,54520.680239999994,85532.32818858423,0.0,0.0,0.0,0.0,0.0,139796.596,0.0,0.0,0.0,0.0,0.0,29345.32557479962,-5421.787130880998,23923.53844391862,103.23340096336058,0.0,103.23340096336058,4434477506.515331,232994326.66666663
2020,Farm,Not Applicable,Not Applicable,Produce,Cabbage,452531.01038944285,1578044.412455994,183836982.1595443,407942.1003471453,449400.56405895064,90506.2348654928,194964.93289965476,3130.446330492202,0.0,41458.46371180537,0.0,0.0,390451.030475994,167.4646653896498,0.0,1477.3944586965413,0.0,15846.21074706511,94509.8106466099,-14899.81959049658,79609.99105611331,332.4743885558128,13.08785009847187,345.5622386542847,14305052461.03188,749000940.0982512
2020,Farm,Not Applicable,Not Applicable,Produce,Cantaloupe,87452.43067215,784184.07937215,44488359.40849673,87452.43067215,87452.43067215,42851.6910293535,42517.293428998775,0.0,0.0,0.0,0.0,0.0,87452.43067215,0.0,0.0,0.0,0.0,0.0,18357.528894207368,-3391.7024931173974,14965.826401089971,64.57962567842893,0.0,64.57962567842893,2774072100.4804764,145754051.12025002
2020,Farm,Not Applicable,Not Applicable,Produce,Carrots,52479.677764585394,1521990.4505539604,25376136.839729913,46729.90052801748,51361.99575782155,3148.781843375123,18312.87259401679,1117.6820067638503,0.0,4632.095229804065,0.0,0.0,44295.4505539604,42.61190859578945,0.0,938.8494718168484,0.0,1452.9885936444446,10843.798760413372,-1507.2789470226428,9336.519813390729,38.14720755257417,9.312370620842632,47.4595781734168,1646977031.8084936,85603326.26303592
2020,Farm,Not Applicable,Not Applicable,Produce,Cauliflower,162469.9187195122,654219.9187195122,164139698.68835822,162469.9187195122,162469.9187195122,99106.66025515243,99131.60347976821,0.0,0.0,0.0,0.0,0.0,162469.9187195122,0.0,0.0,0.0,0.0,0.0,34104.78364534224,-6301.135647599983,27803.64799774226,119.9766141920652,0.0,119.9766141920652,5153696303.499771,270783197.86585367
2020,Farm,Not Applicable,Not Applicable,Produce,Celery,267534.55,1127384.55,117306419.4954628,267534.55,267534.55,21402.76728,164463.15818610793,0.0,0.0,0.0,0.0,0.0,267534.55,0.0,0.0,0.0,0.0,0.0,56159.36794525031,-10375.899140319832,45783.468804930475,197.5620455858757,0.0,197.5620455858757,8486443719.922202,445890916.6666667
2020,Farm,Not Applicable,Not Applicable,Produce,Cherries,181560.178779351,525974.2833,429705068.3471768,143226.6027964259,178808.8363584547,14524.81430234808,96266.20905297562,2751.34242089632,0.0,35582.23356202876,0.0,0.0,128174.28330000001,96.28790211827372,0.0,1382.5347399746056,0.0,13573.496854333034,37687.60838750176,-4746.874323896727,32940.73406360503,132.58056987986382,12.375469394681254,144.95603927454508,5715619469.28122,298014727.26409113
2020,Farm,Not Applicable,Not Applicable,Produce,Chili Peppers,19078.537306834998,148263.32875,17082933.361529086,15925.272523557695,18857.156560803825,2098.6391037518497,10301.100769901392,221.38074603117363,0.0,2931.884037246132,0.0,0.0,14688.328749999999,1.2157203478369762,0.0,115.10639527493105,0.0,1120.6216579349257,3970.7044695126215,-552.4651618877152,3418.2393076249064,13.968470909050495,1.0292017190186518,14.99767262806915,601677673.0031966,31428594.268006377
2020,Farm,Not Applicable,Not Applicable,Produce,"Clementines, Mandarins, And Tangerines",400338.38086049375,1339020.6870260215,345004726.632726,372423.8858796829,394912.1656378366,104087.97902372836,166418.89800306238,5426.215222657082,0.0,22488.279758153672,0.0,0.0,360604.91641602165,214.19481996688586,0.0,4550.685218019012,0.0,7054.089425675448,83199.61594747042,-12962.806856287027,70236.80909118339,292.68645499297594,45.13908578104729,337.82554077402324,12613041953.077564,658186942.7297277
2020,Farm,Not Applicable,Not Applicable,Produce,Cranberries,236663.328775,574024.435,174569385.76,192272.66951255652,233477.24710146355,4733.2665755,121934.662755514,3186.0816735364597,0.0,41204.577588907065,0.0,0.0,174841.935,364.1500830129521,0.0,1348.341129494123,0.0,15718.243300049402,49187.48114986372,-6521.373083809542,42666.10806605418,173.03576854101027,11.866821012118255,184.9025895531285,7456647258.508146,389128745.1691059
2020,Farm,Not Applicable,Not Applicable,Produce,Cucumbers,301315.4881547598,1051101.3810647598,121582486.6411868,301315.4881547598,301315.4881547598,9039.464644642792,71385.55213886694,0.0,0.0,0.0,0.0,0.0,301315.4881547598,0.0,0.0,0.0,0.0,0.0,63250.47500177403,-11686.038735968954,51564.436265805074,222.50772547531162,0.0,222.50772547531162,9558006366.528189,502192480.257933
2020,Farm,Not Applicable,Not Applicable,Produce,Figs,2620.4490000000005,33216.456,2399390.61,2186.753707437,2589.3210860088006,26.20449,1313.3339344605715,31.1279139912,0.0,402.5673785717999,0.0,0.0,2016.456,0.4589546457958952,0.0,16.272028623204104,0.0,153.566724168,545.2674746158627,-75.6689634640883,469.59851115177446,1.918186789095889,0.1461611137983948,2.064347902894284,82629366.24194506,4315535.143348001
2020,Farm,Not Applicable,Not Applicable,Produce,Garlic,20154.417827000005,192772.6705,27276589.216539998,13846.932835482445,19711.58925757321,2620.07431751,6905.5094128515175,442.8285694267969,0.0,5864.656422090761,0.0,0.0,11372.6705,6.319490715544661,0.0,226.35998560474636,0.0,2241.5828591621525,4162.380790189456,-406.66912236837436,3755.711667821082,14.642765641858148,2.0207983954469677,16.663564037305115,632293334.5641718,32852648.76262201
2020,Farm,Not Applicable,Not Applicable,Produce,Grapefruit,233226.9,780079.2,81346678.53,216964.6292793,230065.72581432,114281.18099999998,96951.39296723029,3161.1741856800004,0.0,13101.09653502,0.0,0.0,210079.2,320.06147174896813,0.0,2455.8357523510317,0.0,4109.5320552,48469.967997849686,-7551.790493840755,40918.17750400893,170.51164173486714,24.392323242632038,194.90396497749916,7348035599.193081,383442876.3572
2020,Farm,Not Applicable,Not Applicable,Produce,Grapes,540114.5528,7043964.5528,424543065.72999996,540114.5528,540114.5528,21604.582111999996,213827.3347404758,0.0,0.0,0.0,0.0,0.0,540114.5528,0.0,0.0,0.0,0.0,0.0,113377.84934050395,-20947.478088612304,92430.37125189166,398.84992761446495,0.0,398.84992761446495,17132933875.823322,900190921.3333334
2020,Farm,Not Applicable,Not Applicable,Produce,Green Beans,90726.10492553753,898653.0981203651,69419179.13024294,72307.82649841146,89433.0158578414,5443.5662955322505,54003.58388978623,1293.0890676961135,0.0,17125.189359429944,0.0,0.0,65082.8148403651,107.51548548419606,0.0,571.9241619994384,0.0,6545.572010562729,18845.21343568404,-2423.6733238310467,16421.54011185299,66.29524248716271,5.032235965041436,71.32747845220415,2857407088.465418,149055026.42973566
2020,Farm,Not Applicable,Not Applicable,Produce,Honeydew,20143.081842001666,182887.2183720017,8311526.999999999,20143.081842001666,20143.081842001666,10877.264194680898,9649.96492834485,0.0,0.0,0.0,0.0,0.0,20143.081842001666,0.0,0.0,0.0,0.0,0.0,4228.323948126557,-781.217175754747,3447.10677237181,14.874745908928611,0.0,14.874745908928611,638957212.8083419,33571803.07000278
2020,Farm,Not Applicable,Not Applicable,Produce,Kiwis,20659.60354905,54248.462,39426537.6243495,16271.517392407217,20344.654388170857,4958.304851772,10970.691080990378,314.94916087914453,0.0,4073.1369957636384,0.0,0.0,14548.462,4.643657799101682,0.0,164.638779268292,0.0,1553.7729553398228,4288.156718987701,-538.5792623307119,3749.577456656989,15.08523055355498,1.4788437206868228,16.564074274241804,650346520.218413,33907757.313618094
2020,Farm,Not Applicable,Not Applicable,Produce,Lemons,443540.27999999997,1483519.04,272071453.95,412613.4353311599,437528.503127584,208463.93159999995,184377.73680083794,6011.7768724160005,0.0,24915.067796424002,0.0,0.0,399519.04,135.1939773191275,0.0,5143.880743600874,0.0,7815.320610240001,92177.97422748955,-14361.672978653121,77816.30124883645,324.27126252736133,51.00614018631923,375.27740271368054,13974158928.991753,729214171.8793067
2020,Farm,Not Applicable,Not Applicable,Produce,Lettuce,3105478.9692044095,8693128.969204409,2815405189.850159,3105478.9692044095,3105478.9692044095,279493.1409051959,1106403.7874676124,0.0,0.0,0.0,0.0,0.0,3105478.9692044095,0.0,0.0,0.0,0.0,0.0,651884.9101089451,-120441.02926836684,531443.8808405782,2293.2543766027215,0.0,2293.2543766027215,98508669237.50684,5175798282.007349
2020,Farm,Not Applicable,Not Applicable,Produce,Nectarines,81053.13549999999,211921.516,79858144.80999999,63833.208306825494,79817.19768422119,7294.782194999999,43043.67975609756,1235.9378157788,0.0,15983.989377395696,0.0,0.0,57071.515999999996,19.687990420828392,0.0,644.6178452726716,0.0,6097.386471131999,16823.53508002502,-2112.7329574867554,14710.802122538265,59.183216015460495,5.789056154046547,64.97227216950704,2551477984.3818784,133028662.80703531
2020,Farm,Not Applicable,Not Applicable,Produce,Onions,217355.8797048478,4129366.0264901477,57562825.55068268,142015.1968281222,202710.6296083621,23909.146767533253,82840.16082951005,14645.2500964857,0.0,60695.43278023992,0.0,0.0,110116.02649014778,642.3137131257379,0.0,12218.005491442198,0.0,19038.851133406446,43366.56649253835,-1510.484140204796,41856.08235233356,152.5584759902257,121.2033139976122,273.7617899878379,6662449373.194472,337851049.3472702
2020,Farm,Not Applicable,Not Applicable,Produce,Oranges,2158708.7135286895,7220281.049409349,700343146.2299999,2008187.888072717,2129449.420284174,669199.7011938937,897365.684606296,29259.29324451586,0.0,121261.53221145672,0.0,0.0,1944457.5199993495,4631.675076184572,0.0,21061.55981878154,0.0,38037.1331784014,448629.82040842995,-69898.01613097511,378731.8042774548,1578.22689737393,209.49097501092132,1787.7178723848515,68012173875.728355,3549082367.14029
2020,Farm,Not Applicable,Not Applicable,Produce,Other Berries,438.0,1438.0,741534.0,438.0,438.0,8.76,173.40094269040847,0.0,0.0,0.0,0.0,0.0,438.0,0.0,0.0,0.0,0.0,0.0,91.94252914257106,-16.98712866603617,74.95540047653489,0.3234429944342274,0.0,0.3234429944342274,13893765.681202387,730000.0
2020,Farm,Not Applicable,Not Applicable,Produce,Other Fruit,27647.76446742,72619.72,85888673.7799834,21775.54510744242,27226.293581502352,4423.642314787199,14681.460019937853,421.47088591764935,0.0,5450.748474059932,0.0,0.0,19469.72,5.259227975384668,0.0,221.27771062745023,0.0,2079.288168839582,5738.637745096919,-720.763879789947,5017.873865306972,20.1878520588576,1.9883306752246084,22.176182734082207,870327973.1831336,45377155.96917059
2020,Farm,Not Applicable,Not Applicable,Produce,Papayas,2528.1669,6610.1448,1867074.81,1991.0519607489,2489.61617574936,960.7034219999999,1342.5958877749513,38.55072425064,0.0,498.5642150004599,0.0,0.0,1780.1448,3.777678417604805,0.0,16.943000861695197,0.0,190.1864814696,524.7508843172158,-65.89910964063304,458.8517746765826,1.846011839552304,0.1497145330152655,1.995726372567569,79584363.34881806,4149360.2929156
2020,Farm,Not Applicable,Not Applicable,Produce,Peaches,201758.1117637255,856389.2144999999,215439514.7691592,160428.12484600444,198791.70585595246,8070.32447054902,106168.74211085055,2966.4059077730444,0.0,38363.58100994801,0.0,0.0,144199.2145,70.53592417272723,0.0,1523.8814732167812,0.0,14634.492948614941,41894.26485683268,-5350.85532788272,36543.40952894997,147.3790921489942,13.667387490327412,161.0464796393216,6352905604.630317,331319509.7599208
2020,Farm,Not Applicable,Not Applicable,Produce,Pears,280789.5817604,884206.038,141758533.23396367,221835.38786804402,276558.2213828021,28078.95817604,148669.26299506833,4231.360377597848,0.0,54722.8335147581,0.0,0.0,198686.038,157.66202289138516,0.0,2116.657409586908,0.0,20875.03043556575,58288.94623843804,-7360.977926379798,50927.96831205824,205.053651336275,18.939134420434442,223.99278575670945,8839794269.183296,460930368.97133696
2020,Farm,Not Applicable,Not Applicable,Produce,Peas,11869.409457117636,306999.36014519265,3369292.182352358,11750.86288329098,11861.086677155623,1068.246851140587,7918.800509671021,8.322779962013886,0.0,110.22379386464078,0.0,0.0,11704.360145192637,0.5032364693296414,0.0,3.8698781325513654,0.0,42.12962349646362,2490.2764614117154,-453.288283290806,2036.9881781209094,8.760499446334386,0.0342303585638599,8.794729804898246,376376658.43410015,19768477.79525937
2020,Farm,Not Applicable,Not Applicable,Produce,Plums,40745.47674892,110817.759,47426543.8377624,32109.0114786552,40125.60571796631,2444.7286049351997,21625.364731407397,619.871030953689,0.0,8016.59423931111,0.0,0.0,28717.759,9.139471714388383,0.0,324.03582074998604,0.0,3058.077186190826,8457.426229051092,-1063.2701607955305,7394.156068255563,29.7522299010184,2.910604299445308,32.662834200463706,1282652819.8403118,66876009.52994385
2020,Farm,Not Applicable,Not Applicable,Produce,Potatoes,1959604.7419371817,25169788.759309184,504495158.21932906,1279882.4871947835,1827475.565020406,489901.2308905454,643494.4060298535,132129.17691677588,0.0,547593.0778256224,0.0,0.0,992088.7593091817,7764.041618378835,0.0,108261.52163194188,0.0,171768.16463528093,390963.5215286019,-13574.101266495747,377389.4202621061,1375.3636461498004,1074.2892796950914,2449.652925844892,60064847489.45746,3045792608.3673434
2020,Farm,Not Applicable,Not Applicable,Produce,Pumpkins,231809.72129254625,922767.77935,95221539.50205919,229704.23862239294,231400.44281110927,69542.87711026387,116234.92084147627,409.2784814369842,0.0,1696.2041887163207,0.0,0.0,228812.77935,47.505945437382806,0.0,311.89057426448807,0.0,532.0627526910738,48597.06377379361,-8796.9991796239,39800.064594169715,170.95874971345577,3.098907370512911,174.05765708396868,7346727718.2733965,385667404.68518215
2020,Farm,Not Applicable,Not Applicable,Produce,Raspberries,45661.5,149911.5,172871154.0,45661.5,45661.5,1826.4599999999998,18077.048275475085,0.0,0.0,0.0,0.0,0.0,45661.5,0.0,0.0,0.0,0.0,0.0,9585.008663113033,-1770.908163434271,7814.100499678762,33.71893216976821,0.0,33.71893216976821,1448425072.265349,76102500.0
2020,Farm,Not Applicable,Not Applicable,Produce,Spinach,133731.649863345,485487.86624999996,207529537.05831158,92795.89740258954,130857.68017098994,37444.8661617366,67913.28441190683,2873.9696923550505,0.0,38061.78276840039,0.0,0.0,76737.86624999999,37.2639788481815,0.0,1472.8322731690564,0.0,14547.93490057231,27628.789232493044,-2752.887504604628,24875.901727888413,97.19482817459269,13.151608662581818,110.34643683717451,4196509307.355451,218096133.6183166
2020,Farm,Not Applicable,Not Applicable,Produce,Squash,271488.815306304,618853.7404194915,183733846.28823113,258438.16941821837,270572.57074028626,13574.440002815201,168875.24178481093,916.2445660177837,0.0,12134.40132206789,0.0,0.0,253318.74041949154,51.46626354805447,0.0,429.9645214581791,0.0,4637.998213720592,56848.060636502356,-9753.380313140313,47094.680323362045,199.98478540368197,3.8067506015285493,203.79153600521053,8597344614.79351,450954284.56714374
2020,Farm,Not Applicable,Not Applicable,Produce,Strawberries,473693.30161028425,1834643.3016102843,928493150.2327454,473693.30161028425,473693.30161028425,28421.59809661705,192478.1457120911,0.0,0.0,0.0,0.0,0.0,473693.30161028425,0.0,0.0,0.0,0.0,0.0,99435.06892224717,-18371.43621619493,81063.63270605225,349.8008673887351,0.0,349.8008673887351,15025990267.873104,789488836.0171405
2020,Farm,Not Applicable,Not Applicable,Produce,Sweet Corn,212208.15257002795,3796063.441433729,65358048.0208632,176753.74708905123,209719.0109105341,135813.1957568179,146744.85774102126,2489.1416594938396,0.0,32965.26382148286,0.0,0.0,162845.9058137291,218.49827985512405,0.0,1089.3942496800294,0.0,12599.94874578701,44161.5151529189,-6122.337001167716,38039.178151751184,155.35501179941934,9.574334028821765,164.9293458282411,6691960209.969523,349531684.8508902
2020,Farm,Not Applicable,Not Applicable,Produce,Tomatoes,571757.0996646902,13699776.58540926,103276075.97089869,512848.67175822874,567621.3252804339,51458.13896982212,306320.9928181315,4135.7743842563905,0.0,54772.6535222051,0.0,0.0,489740.42740926007,129.23638120779333,0.0,2043.8614818168921,0.0,20935.146485944028,119381.98044316612,-18672.50217018573,100709.47827298041,419.97175405247106,18.188320616286962,438.160074668758,18071069473.065063,946035542.1340564
2020,Farm,Not Applicable,Not Applicable,Produce,Watermelons,1430456.5133124946,3438194.5885847863,444308308.7727752,1370750.4827877346,1418850.436543397,686619.1391824604,687045.9866074647,11606.076769097646,0.0,48099.95375566225,0.0,0.0,1345471.0087347862,950.9263228328384,0.0,9240.627319472827,0.0,15087.920410642933,298482.8242112054,-49994.52111417552,248488.3030970299,1050.027439427447,91.74133838137088,1141.768777808818,45191327756.985435,2364750727.5723286
2020,Foodservice,Bars And Taverns,Bars And Taverns,Breads & Bakery,Not Applicable,330.8198943830511,15759.316844355671,1598673.816713762,325.5125261077846,325.96361117688446,27.980746666918463,179.61204525738992,4.856283206166682,0.0,0.4528923593195366,0.056270380799183006,36.319141421292436,0.0,25.865324297542596,0.0,263.2717900081504,0.0,0.0,596.7844025363556,263.06074097671654,859.8451435130722,1.677065144452391,13.024121267620629,14.701186412073023,6364409.503393339,543272.6852948074
2020,Foodservice,Bars And Taverns,Bars And Taverns,Dairy & Eggs,Not Applicable,157.37493463992985,7496.893326127254,839445.6435089733,154.85015680881494,155.06474330881676,3.583609006815117,58.105973367754885,2.310191331113082,0.0,0.2154462493247412,0.026768485362556382,17.27744493121723,0.0,12.30444054266315,0.0,125.241502849572,0.0,0.0,674.1724371196506,47.90697062843508,722.0794077480857,8.720675607256634,2.2929998697166263,11.013675476973264,44809523.32450334,258441.23884802795
2020,Foodservice,Bars And Taverns,Bars And Taverns,Dry Goods,Not Applicable,281.30686867543176,13400.657424841998,934882.2088041435,276.7938415698314,277.1774138109488,31.481051673467565,145.27530619005321,4.129454864482978,0.0,0.385109038514143,0.047848526919193696,30.883342022877393,0.0,21.994122811100944,0.0,223.86852820893387,0.0,0.0,781.8735286358514,150.85193050346868,932.72545913932,2.594619170247535,7.433916806443469,10.028535976691007,34660091.843146555,461962.3563515813
2020,Foodservice,Bars And Taverns,Bars And Taverns,Fresh Meat & Seafood,Not Applicable,670.4435025147225,31938.017518786783,3342446.525953251,659.6875273269512,660.6017016519971,245.8603426706048,444.81244617841776,9.841800862725337,0.0,0.917837000736021,0.11403821786835995,73.60480066723085,0.0,52.41897150128604,0.0,533.549716940566,0.0,0.0,9857.582228145382,358.64836131724064,10216.230589462622,117.5465768430618,17.61517750959733,135.16175435265913,784999634.6372218,1101002.836086662
2020,Foodservice,Bars And Taverns,Bars And Taverns,Frozen,Not Applicable,1.5153631651696247,72.18758200352453,3953.0327918036874,1.4910520807249332,1.4931183340237215,0.13568512048826403,1.2242770547721786,0.022244831145902408,0.0,0.002074531824572892,0.00025775373186722665,0.16636450840736494,0.0,0.1184794516930683,0.0,1.205950366892635,0.0,0.0,6.018673761394633,0.7216943849887927,6.740368146383429,0.08015592160839063,0.03543427565309961,0.1155901972614926,512699.76534912625,2488.5305567062037
2020,Foodservice,Bars And Taverns,Bars And Taverns,Prepared Foods,Not Applicable,13645.376997194528,0.0,144992877.13053522,13535.135201792868,13544.803750756522,492.9536271643131,0.0,100.57324643800509,0.0,9.680603221476789,0.660166705399279,1463.7103553737065,0.0,1081.2360008372223,0.0,10988.645629239878,0.883049636660889,0.0,61154.29981847777,5936.487906169874,67090.78772464764,527.1799406149689,288.45982986886344,815.6397704838323,6456903070.416421,22574672.917927537
2020,Foodservice,Bars And Taverns,Bars And Taverns,Produce,Not Applicable,533.7747093943518,25427.505756680483,1863163.6158222375,525.211321862709,525.9391432717568,334.9498752333881,437.4283743486713,7.835566122595003,0.0,0.7307374543889988,0.09079171678779374,58.60058444718477,0.0,41.73345132722103,0.0,424.7864943715155,0.0,0.0,1179.5703322465813,102.72560771340937,1282.2959399599906,2.7057032665173026,4.665292333118937,7.3709955996362435,23996980.308882188,876565.2387862614
